EmpCode,Category,Process,Month,Cost
ATS89778,Rlife,Rlife,Nov,34729
ATS99784,Rlife,Rlife,Nov,34729
ATS88720,Rlife,Rlife,Nov,34729
ATS99304,Rlife,Rlife,Nov,34729
ATS84164,Rlife,Rlife,Nov,34729
ATS81922,Rlife,Rlife,Nov,34729
ATS94449,Rlife,Rlife,Nov,34729
ATS88642,Rlife,Rlife,Nov,34729
ATS89014,Rlife,Rlife,Nov,34729
ATS70232,Rlife,Rlife,Nov,34729
ATS10074,Rlife,Rlife,Nov,34729
ATS89501,Rlife,Rlife,Oct,42833
ATS91560,Rlife,Rlife,Oct,42833
ATS85808,Rlife,Rlife,Oct,42833
ATS90949,Rlife,Rlife,Oct,42833
ATS85026,Rlife,Rlife,Oct,42833
ATS85027,Rlife,Rlife,Oct,42833
ATS94467,Rlife,Rlife,Oct,42833
ATS90699,Rlife,Rlife,Oct,42833
ATS91144,Rlife,Rlife,Oct,42833
ATS90829,Rlife,Rlife,Oct,42833
ATS96461,Rlife,Rlife,Oct,42833
ATS90831,Rlife,Rlife,Oct,42833
ATS90835,Rlife,Rlife,Oct,42833
ATS93203,Rlife,Rlife,Oct,42833
ATS94471,Rlife,Rlife,Oct,42833
ATS90832,Rlife,Rlife,Oct,42833
ATS98213,Rlife,Rlife,Oct,42833
ATS98212,Rlife,Rlife,Oct,42833
ATS95275,Rlife,Rlife,Oct,42833
ATS92422,Rlife,Rlife,Oct,42833
ATS96460,Rlife,Rlife,Oct,42833
ATS92418,Rlife,Rlife,Oct,42833
ATS95272,Rlife,Rlife,Oct,42833
ATS95754,Rlife,Rlife,Oct,42833
ATS90561,Rlife,Rlife,Oct,42833
ATS98211,Rlife,Rlife,Oct,42833
ATS95755,Rlife,Rlife,Oct,42833
ATS66451,Rlife,Rlife,Oct,42833
ATS94470,Rlife,Rlife,Oct,42833
ATS88199,Rlife,Rlife,Oct,42833
ATS91676,Rlife,Rlife,Oct,42833
ATS92419,Rlife,Rlife,Oct,42833
ATS96746,Rlife,Rlife,Oct,42833
ATS96458,Rlife,Rlife,Oct,42833
ATS88182,Rlife,Rlife,Oct,42833
ATS84162,Rlife,Rlife,Oct,42833
ATS98214,Rlife,Rlife,Oct,42833
ATS98215,Rlife,Rlife,Oct,42833
ATS82889,Rlife,Rlife,Oct,42833
ATS86573,Rlife,Rlife,Oct,33075
ATS93201,Rlife,Rlife,Oct,34729
ATS83224,Rlife,Rlife,Oct,34729
ATS85998,Rlife,Rlife,Oct,34729
ATS87997,Rlife,Rlife,Oct,34729
ATS86568,Rlife,Rlife,Oct,34729
ATS67090,Rlife,Rlife,Oct,34729
ATS90142,Rlife,Rlife,Oct,34729
ATS62824,Rlife,Rlife,Oct,34729
ATS94448,Rlife,Rlife,Oct,34729
ATS96147,Rlife,Rlife,Oct,34729
ATS99303,Rlife,Rlife,Oct,34729
ATS90367,Rlife,Rlife,Oct,34729
ATS99515,Rlife,Rlife,Oct,34729
ATS99304,Rlife,Rlife,Oct,34729
ATS67091,Rlife,Rlife,Oct,34729
ATS87421,Rlife,Rlife,Oct,34729
ATS70232,Rlife,Rlife,Oct,34729
ATS85664,Rlife,Rlife,Oct,34729
ATS90037,Rlife,Rlife,Oct,34729
ATS86569,Rlife,Rlife,Oct,34729
ATS88640,Rlife,Rlife,Oct,34729
ATS90495,Rlife,Rlife,Oct,34729
ATS90141,Rlife,Rlife,Oct,34729
ATS81922,Rlife,Rlife,Oct,34729
ATS88720,Rlife,Rlife,Oct,34729
ATS94449,Rlife,Rlife,Oct,34729
ATS84164,Rlife,Rlife,Oct,34729
ATS89778,Rlife,Rlife,Oct,34729
ATS89014,Rlife,Rlife,Oct,34729
ATS84919,Rlife,Rlife,Oct,34729
ATS88642,Rlife,Rlife,Oct,34729
ATS96946,Rlife,Rlife,Oct,34729
ATS99784,Rlife,Rlife,Oct,34729
ATS83224,Rlife,Rlife,Sep,33075
ATS93201,Rlife,Rlife,Sep,33075
ATS89501,Rlife,Rlife,Sep,42833
ATS91726,Rlife,Rlife,Sep,42833
ATS91560,Rlife,Rlife,Sep,42833
ATS86570,Rlife,Rlife,Sep,42833
ATS90949,Rlife,Rlife,Sep,42833
ATS85027,Rlife,Rlife,Sep,42833
ATS85808,Rlife,Rlife,Sep,42833
ATS85026,Rlife,Rlife,Sep,42833
ATS91144,Rlife,Rlife,Sep,42833
ATS90829,Rlife,Rlife,Sep,42833
ATS90699,Rlife,Rlife,Sep,42833
ATS66451,Rlife,Rlife,Sep,42833
ATS96461,Rlife,Rlife,Sep,42833
ATS94470,Rlife,Rlife,Sep,42833
ATS82889,Rlife,Rlife,Sep,42833
ATS90835,Rlife,Rlife,Sep,42833
ATS84162,Rlife,Rlife,Sep,42833
ATS94467,Rlife,Rlife,Sep,42833
ATS90832,Rlife,Rlife,Sep,42833
ATS92422,Rlife,Rlife,Sep,42833
ATS95275,Rlife,Rlife,Sep,42833
ATS98212,Rlife,Rlife,Sep,42833
ATS98213,Rlife,Rlife,Sep,42833
ATS94471,Rlife,Rlife,Sep,42833
ATS96457,Rlife,Rlife,Sep,42833
ATS96458,Rlife,Rlife,Sep,42833
ATS96460,Rlife,Rlife,Sep,42833
ATS95755,Rlife,Rlife,Sep,42833
ATS95272,Rlife,Rlife,Sep,42833
ATS91676,Rlife,Rlife,Sep,42833
ATS90561,Rlife,Rlife,Sep,42833
ATS93203,Rlife,Rlife,Sep,42833
ATS88199,Rlife,Rlife,Sep,42833
ATS88182,Rlife,Rlife,Sep,42833
ATS92419,Rlife,Rlife,Sep,42833
ATS90831,Rlife,Rlife,Sep,42833
ATS92418,Rlife,Rlife,Sep,42833
ATS96746,Rlife,Rlife,Sep,42833
ATS98215,Rlife,Rlife,Sep,42833
ATS91675,Rlife,Rlife,Sep,42833
ATS95754,Rlife,Rlife,Sep,42833
ATS98214,Rlife,Rlife,Sep,42833
ATS92420,Rlife,Rlife,Sep,42833
ATS98211,Rlife,Rlife,Sep,42833
ATS86573,Rlife,Rlife,Sep,33075
ATS91562,Rlife,Rlife,Sep,33075
ATS85998,Rlife,Rlife,Sep,34729
ATS83224,Rlife,Rlife,Sep,34729
ATS86568,Rlife,Rlife,Sep,34729
ATS67090,Rlife,Rlife,Sep,34729
ATS62824,Rlife,Rlife,Sep,34729
ATS88642,Rlife,Rlife,Sep,34729
ATS70232,Rlife,Rlife,Sep,34729
ATS87421,Rlife,Rlife,Sep,34729
ATS96946,Rlife,Rlife,Sep,34729
ATS93991,Rlife,Rlife,Sep,34729
ATS81922,Rlife,Rlife,Sep,34729
ATS94449,Rlife,Rlife,Sep,34729
ATS88720,Rlife,Rlife,Sep,34729
ATS84164,Rlife,Rlife,Sep,34729
ATS94448,Rlife,Rlife,Sep,34729
ATS86569,Rlife,Rlife,Sep,34729
ATS84919,Rlife,Rlife,Sep,34729
ATS85664,Rlife,Rlife,Sep,34729
ATS90367,Rlife,Rlife,Sep,34729
ATS89778,Rlife,Rlife,Sep,34729
ATS87997,Rlife,Rlife,Sep,34729
ATS89014,Rlife,Rlife,Sep,34729
ATS90495,Rlife,Rlife,Sep,34729
ATS90142,Rlife,Rlife,Sep,34729
ATS96147,Rlife,Rlife,Sep,34729
ATS88640,Rlife,Rlife,Sep,34729
ATS90141,Rlife,Rlife,Sep,34729
ATS67091,Rlife,Rlife,Sep,34729
ATS99303,Rlife,Rlife,Sep,34729
ATS99304,Rlife,Rlife,Sep,34729
ATS99515,Rlife,Rlife,Sep,34729
ATS90037,Rlife,Rlife,Sep,34729
ATS86002,Rlife,Rlife,Aug,33075
ATS83224,Rlife,Rlife,Aug,33075
ATS89501,Rlife,Rlife,Aug,42833
ATS85808,Rlife,Rlife,Aug,42833
ATS91560,Rlife,Rlife,Aug,42833
ATS91726,Rlife,Rlife,Aug,42833
ATS86570,Rlife,Rlife,Aug,42833
ATS85026,Rlife,Rlife,Aug,42833
ATS85027,Rlife,Rlife,Aug,42833
ATS90949,Rlife,Rlife,Aug,42833
ATS90699,Rlife,Rlife,Aug,42833
ATS94467,Rlife,Rlife,Aug,42833
ATS66451,Rlife,Rlife,Aug,42833
ATS90835,Rlife,Rlife,Aug,42833
ATS94470,Rlife,Rlife,Aug,42833
ATS91144,Rlife,Rlife,Aug,42833
ATS90829,Rlife,Rlife,Aug,42833
ATS95275,Rlife,Rlife,Aug,42833
ATS90832,Rlife,Rlife,Aug,42833
ATS96461,Rlife,Rlife,Aug,42833
ATS82889,Rlife,Rlife,Aug,42833
ATS84162,Rlife,Rlife,Aug,42833
ATS92422,Rlife,Rlife,Aug,42833
ATS96458,Rlife,Rlife,Aug,42833
ATS96457,Rlife,Rlife,Aug,42833
ATS96460,Rlife,Rlife,Aug,42833
ATS92418,Rlife,Rlife,Aug,42833
ATS91676,Rlife,Rlife,Aug,42833
ATS95754,Rlife,Rlife,Aug,42833
ATS95755,Rlife,Rlife,Aug,42833
ATS96746,Rlife,Rlife,Aug,42833
ATS88199,Rlife,Rlife,Aug,42833
ATS95272,Rlife,Rlife,Aug,42833
ATS92419,Rlife,Rlife,Aug,42833
ATS90831,Rlife,Rlife,Aug,42833
ATS93203,Rlife,Rlife,Aug,42833
ATS88182,Rlife,Rlife,Aug,42833
ATS91675,Rlife,Rlife,Aug,42833
ATS92420,Rlife,Rlife,Aug,42833
ATS94471,Rlife,Rlife,Aug,42833
ATS90561,Rlife,Rlife,Aug,42833
ATS98215,Rlife,Rlife,Aug,42833
ATS98211,Rlife,Rlife,Aug,42833
ATS98212,Rlife,Rlife,Aug,42833
ATS98213,Rlife,Rlife,Aug,42833
ATS98214,Rlife,Rlife,Aug,42833
ATS86573,Rlife,Rlife,Aug,33075
ATS93201,Rlife,Rlife,Aug,33075
ATS91562,Rlife,Rlife,Aug,33075
ATS85998,Rlife,Rlife,Aug,34729
ATS86568,Rlife,Rlife,Aug,34729
ATS87997,Rlife,Rlife,Aug,34729
ATS67090,Rlife,Rlife,Aug,34729
ATS62824,Rlife,Rlife,Aug,34729
ATS88642,Rlife,Rlife,Aug,34729
ATS94448,Rlife,Rlife,Aug,34729
ATS93991,Rlife,Rlife,Aug,34729
ATS70232,Rlife,Rlife,Aug,34729
ATS96147,Rlife,Rlife,Aug,34729
ATS96921,Rlife,Rlife,Aug,34729
ATS96946,Rlife,Rlife,Aug,34729
ATS90367,Rlife,Rlife,Aug,34729
ATS86569,Rlife,Rlife,Aug,34729
ATS85664,Rlife,Rlife,Aug,34729
ATS84919,Rlife,Rlife,Aug,34729
ATS67091,Rlife,Rlife,Aug,34729
ATS92812,Rlife,Rlife,Aug,34729
ATS88640,Rlife,Rlife,Aug,34729
ATS90141,Rlife,Rlife,Aug,34729
ATS90495,Rlife,Rlife,Aug,34729
ATS90142,Rlife,Rlife,Aug,34729
ATS81922,Rlife,Rlife,Aug,34729
ATS87421,Rlife,Rlife,Aug,34729
ATS88720,Rlife,Rlife,Aug,34729
ATS89778,Rlife,Rlife,Aug,34729
ATS94449,Rlife,Rlife,Aug,34729
ATS84164,Rlife,Rlife,Aug,34729
ATS89014,Rlife,Rlife,Aug,34729
